"_type","drive_type","engine_capacity","fuel_type","id","make","manufacturer_marketing_year","model","n_cylinders","odometer","price","title","transmission","url","year"
"DealFinderItem","AWD","1.6","Petrol","Nissan-JUKE-2014/OAG-AD-16067640","Nissan","null","JUKE Ti-S F15","4","44702","17988","2014 Nissan JUKE Ti-S F15 Auto AWD","Auto","carsales.com.au/dealer/details/Nissan-JUKE-2014/OAG-AD-16067640/?Cr=197","2014"
"DealFinderItem","null","2.0","Petrol","Mazda-CX-3-2015/OAG-AD-16156148","Mazda","null","CX-3 Neo DK","4","44798","20000","2015 Mazda CX-3 Neo DK Manual","Manual","carsales.com.au/dealer/details/Mazda-CX-3-2015/OAG-AD-16156148/?Cr=198","2015"
"DealFinderItem","null","1.8","Petrol","null","Holden","null","Trax LS TJ","4","44990","16800","2015 Holden Trax LS TJ Auto","Auto","carsales.com.au/private/details/Holden-Trax-2015/SSE-AD-5535006/?Cr=199","2015"
"DealFinderItem","null","1.8","Petrol","null","Holden","null","Trax Black TJ","4","45000","15990","2016 Holden Trax Black TJ Auto","Auto","carsales.com.au/private/details/Holden-Trax-2016/SSE-AD-5409990/?Cr=200","2016"
"DealFinderItem","AWD","2.0","Petrol","null","Subaru","null","XV 2.0i-L G4X","4","45000","19100","2013 Subaru XV 2.0i-L G4X Auto AWD","Auto","carsales.com.au/private/details/Subaru-XV-2013/SSE-AD-5468166/?Cr=201","2013"
"DealFinderItem","2WD","2.0","Petrol","null","Nissan","null","Dualis ST J10 Series 3","4","45000","16500","2013 Nissan Dualis ST J10 Series 3 Manual 2WD","Manual","carsales.com.au/private/details/Nissan-Dualis-2013/SSE-AD-5325385/?Cr=202","2013"
"DealFinderItem","null","2.0","Petrol","Jeep-Patriot-2014/OAG-AD-16027180","Jeep","null","Patriot Sport","4","45060","18888","2014 Jeep Patriot Sport Auto 4x2","Auto","carsales.com.au/dealer/details/Jeep-Patriot-2014/OAG-AD-16027180/?Cr=203","2014"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-Outlander-2016/OAG-AD-16147708","Mitsubishi","null","Outlander LS ZK","4","45088","19800","2016 Mitsubishi Outlander LS ZK Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-Outlander-2016/OAG-AD-16147708/?Cr=204","2016"
"DealFinderItem","2WD","2.0","Petrol","Nissan-X-Trail-2013/OAG-AD-16173892","Nissan","null","X-Trail ST T31","4","45115","13990","2013 Nissan X-Trail ST T31 Manual 2WD","Manual","carsales.com.au/dealer/details/Nissan-X-Trail-2013/OAG-AD-16173892/?Cr=205","2013"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-Outlander-2016/OAG-AD-15916164","Mitsubishi","null","Outlander LS ZK","4","45200","19490","2016 Mitsubishi Outlander LS ZK Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-Outlander-2016/OAG-AD-15916164/?Cr=206","2016"
"DealFinderItem","null","2.0","Petrol","Nissan-QASHQAI-2015/OAG-AD-16106400","Nissan","null","QASHQAI ST J11","4","45259","19990","2015 Nissan QASHQAI ST J11 Auto","Auto","carsales.com.au/dealer/details/Nissan-QASHQAI-2015/OAG-AD-16106400/?Cr=207","2015"
"DealFinderItem","2WD","2.0","Petrol","null","Kia","null","Sportage Si","4","45430","16600","2014 Kia Sportage Si Auto 2WD","Auto","carsales.com.au/private/details/Kia-Sportage-2014/SSE-AD-5460970/?Cr=208","2014"
"DealFinderItem","null","2.0","Petrol","Kia-Sportage-2013/OAG-AD-15812609","Kia","null","Sportage Si","4","45465","19590","2013 Kia Sportage Si Auto","Auto","carsales.com.au/dealer/details/Kia-Sportage-2013/OAG-AD-15812609/?Cr=209","2013"
"DealFinderItem","null","1.8","Petrol","null","Holden","null","Trax LS TJ","4","45500","15000","2014 Holden Trax LS TJ Manual","Manual","carsales.com.au/private/details/Holden-Trax-2014/SSE-AD-5473711/?Cr=210","2014"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2014/OAG-AD-15775828","Mitsubishi","null","ASX XB","4","45535","18990","2014 Mitsubishi ASX XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2014/OAG-AD-15775828/?Cr=211","2014"
"DealFinderItem","null","2.0","Petrol","Hyundai-ix35-2015/OAG-AD-15725040","Hyundai","null","ix35 Active","4","45571","19980","2015 Hyundai ix35 Active Auto","Auto","carsales.com.au/dealer/details/Hyundai-ix35-2015/OAG-AD-15725040/?Cr=212","2015"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-16093904","Mitsubishi","null","ASX LS XC","4","45823","19990","2016 Mitsubishi ASX LS XC Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-16093904/?Cr=213","2016"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-15886583","Mitsubishi","null","ASX LS XC","4","45968","18990","2016 Mitsubishi ASX LS XC Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-15886583/?Cr=214","2016"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-Outlander-2015/OAG-AD-16019019","Mitsubishi","null","Outlander LS ZK","4","46038","18888","2015 Mitsubishi Outlander LS ZK Manual 2WD","Manual","carsales.com.au/dealer/details/Mitsubishi-Outlander-2015/OAG-AD-16019019/?Cr=215","2015"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2015/OAG-AD-15287511","Mitsubishi","null","ASX LS XB","4","46151","18990","2015 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2015/OAG-AD-15287511/?Cr=216","2015"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-16091250","Mitsubishi","null","ASX LS XB","4","46207","19999","2016 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-16091250/?Cr=217","2016"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-Outlander-2013/OAG-AD-16085108","Mitsubishi","null","Outlander LS ZJ","4","46238","17999","2013 Mitsubishi Outlander LS ZJ Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-Outlander-2013/OAG-AD-16085108/?Cr=218","2013"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2015/OAG-AD-14987592","Mitsubishi","null","ASX LS XB","4","46254","18990","2015 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2015/OAG-AD-14987592/?Cr=219","2015"
"DealFinderItem","2WD","2.0","Petrol","Nissan-Dualis-2013/OAG-AD-16067021","Nissan","null","Dualis ST J10 Series 4","4","46293","15800","2013 Nissan Dualis ST J10 Series 4 Auto 2WD","Auto","carsales.com.au/dealer/details/Nissan-Dualis-2013/OAG-AD-16067021/?Cr=220","2013"
"DealFinderItem","null","2.0","Petrol","null","Jeep","null","Compass Sport","4","46300","16000","2014 Jeep Compass Sport Manual","Manual","carsales.com.au/private/details/Jeep-Compass-2014/SSE-AD-5225643/?Cr=221","2014"
"DealFinderItem","null","1.6","Petrol","Peugeot-2008-2013/OAG-AD-16201791","Peugeot","null","2008 Active","4","46357","15888","2013 Peugeot 2008 Active Auto","Auto","carsales.com.au/dealer/details/Peugeot-2008-2013/OAG-AD-16201791/?Cr=222","2013"
"DealFinderItem","4WD","2.0","Petrol","null","Peugeot","null","4008 Active","4","46500","19800","2014 Peugeot 4008 Active Auto 4WD","Auto","carsales.com.au/private/details/Peugeot-4008-2014/SSE-AD-5518892/?Cr=223","2014"
"DealFinderItem","2WD","2.0","Petrol","null","Mitsubishi","null","ASX Aspire XB","4","46800","16800","2014 Mitsubishi ASX Aspire XB Auto 2WD","Auto","carsales.com.au/private/details/Mitsubishi-ASX-2014/SSE-AD-5546505/?Cr=224","2014"
"DealFinderItem","null","2.0","Petrol","Hyundai-ix35-2013/OAG-AD-16095390","Hyundai","null","ix35 Active","4","46810","19995","2013 Hyundai ix35 Active Auto","Auto","carsales.com.au/dealer/details/Hyundai-ix35-2013/OAG-AD-16095390/?Cr=225","2013"
"DealFinderItem","2WD","1.6","Petrol","Suzuki-Vitara-2016/OAG-AD-16029239","Suzuki","null","Vitara RT-S","4","46835","19876","2016 Suzuki Vitara RT-S Auto 2WD","Auto","carsales.com.au/dealer/details/Suzuki-Vitara-2016/OAG-AD-16029239/?Cr=226","2016"
"DealFinderItem","null","2.0","Petrol","null","Jeep","null","Compass North","4","47000","15300","2014 Jeep Compass North Auto","Auto","carsales.com.au/private/details/Jeep-Compass-2014/SSE-AD-5136900/?Cr=227","2014"
"DealFinderItem","2WD","1.6","Petrol","Nissan-JUKE-2015/OAG-AD-15970854","Nissan","null","JUKE ST F15 Series 2","4","47179","17990","2015 Nissan JUKE ST F15 Series 2 Auto 2WD","Auto","carsales.com.au/dealer/details/Nissan-JUKE-2015/OAG-AD-15970854/?Cr=228","2015"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-15886682","Mitsubishi","null","ASX LS XB","4","47202","17555","2016 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-15886682/?Cr=229","2016"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2017/OAG-AD-15980731","Mitsubishi","null","ASX LS XC","4","47360","19889","2017 Mitsubishi ASX LS XC Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2017/OAG-AD-15980731/?Cr=230","2017"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-16205908","Mitsubishi","null","ASX LS XB","4","47450","19990","2016 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-16205908/?Cr=231","2016"
"DealFinderItem","null","2.0","Petrol","Mazda-CX-3-2016/OAG-AD-16108519","Mazda","null","CX-3 Neo DK","4","47601","18888","2016 Mazda CX-3 Neo DK Manual","Manual","carsales.com.au/dealer/details/Mazda-CX-3-2016/OAG-AD-16108519/?Cr=232","2016"
"DealFinderItem","null","2.0","Petrol","Nissan-QASHQAI-2016/OAG-AD-16123764","Nissan","null","QASHQAI ST J11","4","47652","19995","2016 Nissan QASHQAI ST J11 Auto","Auto","carsales.com.au/dealer/details/Nissan-QASHQAI-2016/OAG-AD-16123764/?Cr=233","2016"
"DealFinderItem","null","2.0","Petrol","Mazda-CX-3-2015/OAG-AD-16114252","Mazda","null","CX-3 Neo DK","4","47732","18998","2015 Mazda CX-3 Neo DK Auto","Auto","carsales.com.au/dealer/details/Mazda-CX-3-2015/OAG-AD-16114252/?Cr=234","2015"
"DealFinderItem","2WD","2.0","Petrol","null","Nissan","null","X-Trail ST T32","4","47750","19990","2015 Nissan X-Trail ST T32 Manual 2WD","Manual","carsales.com.au/private/details/Nissan-X-Trail-2015/SSE-AD-5440607/?Cr=235","2015"
"DealFinderItem","null","2.0","Petrol","Mazda-CX-5-2013/OAG-AD-16136030","Mazda","null","CX-5 Maxx KE Series","4","47812","19990","2013 Mazda CX-5 Maxx KE Series Auto","Auto","carsales.com.au/dealer/details/Mazda-CX-5-2013/OAG-AD-16136030/?Cr=236","2013"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-15883982","Mitsubishi","null","ASX LS XB","4","47855","17990","2016 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-15883982/?Cr=237","2016"
"DealFinderItem","null","2.0","Petrol","null","Hyundai","null","ix35 Elite","4","48000","20000","2014 Hyundai ix35 Elite Auto","Auto","carsales.com.au/private/details/Hyundai-ix35-2014/SSE-AD-5478209/?Cr=238","2014"
"DealFinderItem","null","2.0","Petrol","null","Honda","null","CR-V VTi","4","48000","18300","2013 Honda CR-V VTi Manual","Manual","carsales.com.au/private/details/Honda-CR-V-2013/SSE-AD-4179379/?Cr=239","2013"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-15959307","Mitsubishi","null","ASX LS XB","4","48022","16989","2016 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-15959307/?Cr=240","2016"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-15966135","Mitsubishi","null","ASX LS XB","4","48068","19881","2016 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-15966135/?Cr=241","2016"
"DealFinderItem","2WD","2.0","Petrol","Toyota-RAV4-2013/OAG-AD-16186084","Toyota","null","RAV4 GX","4","48219","18999","2013 Toyota RAV4 GX Auto 2WD","Auto","carsales.com.au/dealer/details/Toyota-RAV4-2013/OAG-AD-16186084/?Cr=242","2013"
"DealFinderItem","null","2.0","Petrol","null","Jeep","null","Compass Sport","4","48339","12290","2014 Jeep Compass Sport Manual","Manual","carsales.com.au/private/details/Jeep-Compass-2014/SSE-AD-4739770/?Cr=243","2014"
"DealFinderItem","2WD","2.0","Petrol","null","Mitsubishi","null","Outlander ES ZJ","4","48358","19000","2013 Mitsubishi Outlander ES ZJ Auto 2WD","Auto","carsales.com.au/private/details/Mitsubishi-Outlander-2013/SSE-AD-5488299/?Cr=244","2013"
"DealFinderItem","AWD","2.0","Petrol","Subaru-XV-2013/OAG-AD-16154188","Subaru","null","XV 2.0i-L G4X","4","48382","19990","2013 Subaru XV 2.0i-L G4X Auto AWD","Auto","carsales.com.au/dealer/details/Subaru-XV-2013/OAG-AD-16154188/?Cr=245","2013"
"DealFinderItem","2WD","2.0","Petrol","null","Kia","null","Sportage Si","4","48500","16000","2014 Kia Sportage Si Manual 2WD","Manual","carsales.com.au/private/details/Kia-Sportage-2014/SSE-AD-5463331/?Cr=246","2014"
"DealFinderItem","null","2.0","Petrol","null","Nissan","null","QASHQAI Ti J11","4","48500","19850","2015 Nissan QASHQAI Ti J11 Manual","Manual","carsales.com.au/private/details/Nissan-QASHQAI-2015/SSE-AD-5482022/?Cr=247","2015"
"DealFinderItem","2WD","2.0","Petrol","null","Peugeot","null","4008 Active","4","48642","13950","2013 Peugeot 4008 Active Auto 2WD","Auto","carsales.com.au/private/details/Peugeot-4008-2013/SSE-AD-5225494/?Cr=248","2013"
"DealFinderItem","null","1.8","Petrol","Holden-Trax-2016/OAG-AD-15972101","Holden","null","Trax LS TJ","4","48759","14888","2016 Holden Trax LS TJ Auto","Auto","carsales.com.au/dealer/details/Holden-Trax-2016/OAG-AD-15972101/?Cr=249","2016"
"DealFinderItem","2WD","2.0","Petrol","null","Kia","null","Sportage Si","4","48897","17000","2014 Kia Sportage Si Manual 2WD","Manual","carsales.com.au/private/details/Kia-Sportage-2014/SSE-AD-5466603/?Cr=250","2014"
"DealFinderItem","null","2.0","Petrol","null","Jeep","null","Compass Sport","4","48900","12200","2013 Jeep Compass Sport Manual","Manual","carsales.com.au/private/details/Jeep-Compass-2013/SSE-AD-5539030/?Cr=251","2013"
"DealFinderItem","null","2.0","Petrol","null","Jeep","null","Compass Sport","4","49000","16500","2015 Jeep Compass Sport Auto","Auto","carsales.com.au/private/details/Jeep-Compass-2015/SSE-AD-5554054/?Cr=252","2015"
"DealFinderItem","null","2.0","Petrol","null","Jeep","null","Patriot Sport","4","49000","15000","2014 Jeep Patriot Sport Manual 4x2","Manual","carsales.com.au/private/details/Jeep-Patriot-2014/SSE-AD-4428225/?Cr=253","2014"
"DealFinderItem","2WD","2.0","Petrol","Nissan-Dualis-2013/OAG-AD-15888370","Nissan","null","Dualis ST J10 Series 4","4","49050","17990","2013 Nissan Dualis ST J10 Series 4 Auto 2WD","Auto","carsales.com.au/dealer/details/Nissan-Dualis-2013/OAG-AD-15888370/?Cr=254","2013"
"DealFinderItem","null","2.0","Petrol","Jeep-Patriot-2015/OAG-AD-16035576","Jeep","null","Patriot Sport","4","49163","17988","2015 Jeep Patriot Sport Auto 4x2","Auto","carsales.com.au/dealer/details/Jeep-Patriot-2015/OAG-AD-16035576/?Cr=255","2015"
"DealFinderItem","AWD","1.6","Petrol","Ford-Kuga-2013/OAG-AD-15860380","Ford","null","Kuga Trend TF","4","49164","16201","2013 Ford Kuga Trend TF Auto AWD","Auto","carsales.com.au/dealer/details/Ford-Kuga-2013/OAG-AD-15860380/?Cr=256","2013"
"DealFinderItem","null","1.6","Petrol","Suzuki-S-Cross-2015/OAG-AD-16100010","Suzuki","null","S-Cross GL","4","49257","15999","2015 Suzuki S-Cross GL Auto","Auto","carsales.com.au/dealer/details/Suzuki-S-Cross-2015/OAG-AD-16100010/?Cr=257","2015"
"DealFinderItem","null","2.0","Petrol","Kia-Sportage-2013/OAG-AD-15995852","Kia","null","Sportage Si","4","49285","14888","2013 Kia Sportage Si Manual","Manual","carsales.com.au/dealer/details/Kia-Sportage-2013/OAG-AD-15995852/?Cr=258","2013"
"DealFinderItem","null","2.0","Petrol","null","Mazda","null","CX-3 Maxx DK","4","49350","19000","2015 Mazda CX-3 Maxx DK Auto","Auto","carsales.com.au/private/details/Mazda-CX-3-2015/SSE-AD-5516059/?Cr=259","2015"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-16189279","Mitsubishi","null","ASX LS XB","4","49434","19999","2016 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-16189279/?Cr=260","2016"
"DealFinderItem","null","2.0","Petrol","Hyundai-ix35-2015/OAG-AD-16189372","Hyundai","null","ix35 Active","4","49530","19888","2015 Hyundai ix35 Active Auto","Auto","carsales.com.au/dealer/details/Hyundai-ix35-2015/OAG-AD-16189372/?Cr=261","2015"
"DealFinderItem","null","1.6","Petrol","null","Suzuki","null","S-Cross GL","4","49800","11990","2014 Suzuki S-Cross GL Auto","Auto","carsales.com.au/private/details/Suzuki-S-Cross-2014/SSE-AD-5495277/?Cr=262","2014"
"DealFinderItem","2WD","2.0","Petrol","Kia-Sportage-2016/OAG-AD-15593472","Kia","null","Sportage Si","4","49964","19888","2016 Kia Sportage Si Auto 2WD","Auto","carsales.com.au/dealer/details/Kia-Sportage-2016/OAG-AD-15593472/?Cr=263","2016"
"DealFinderItem","2WD","1.6","Petrol","Suzuki-Vitara-2015/OAG-AD-16081489","Suzuki","null","Vitara RT-S","4","49990","19888","2015 Suzuki Vitara RT-S Auto 2WD","Auto","carsales.com.au/dealer/details/Suzuki-Vitara-2015/OAG-AD-16081489/?Cr=264","2015"
"DealFinderItem","2WD","2.0","Petrol","null","Mitsubishi","null","ASX LS XB","4","50000","14890","2014 Mitsubishi ASX LS XB Manual 2WD","Manual","carsales.com.au/private/details/Mitsubishi-ASX-2014/SSE-AD-5237147/?Cr=265","2014"
"DealFinderItem","null","2.0","Petrol","null","Jeep","null","Patriot Sport","4","50000","13500","2015 Jeep Patriot Sport Manual 4x2","Manual","carsales.com.au/private/details/Jeep-Patriot-2015/SSE-AD-5035558/?Cr=266","2015"
"DealFinderItem","null","2.0","Petrol","null","Jeep","null","Compass Sport","4","50000","13500","2013 Jeep Compass Sport Auto","Auto","carsales.com.au/private/details/Jeep-Compass-2013/SSE-AD-5526678/?Cr=267","2013"
"DealFinderItem","AWD","1.6","Petrol","null","Ford","null","Kuga Trend TF","4","50100","19000","2013 Ford Kuga Trend TF Auto AWD","Auto","carsales.com.au/private/details/Ford-Kuga-2013/SSE-AD-5468200/?Cr=268","2013"
"DealFinderItem","2WD","2.0","Petrol","null","Nissan","null","Dualis Ti-L J10 Series 4","4","50112","17890","2013 Nissan Dualis Ti-L J10 Series 4 Auto 2WD","Auto","carsales.com.au/private/details/Nissan-Dualis-2013/SSE-AD-5525149/?Cr=269","2013"
"DealFinderItem","null","2.0","Diesel","Volkswagen-Tiguan-2013/OAG-AD-16212820","Volkswagen","null","Tiguan 103TDI Pacific 5N","4","50260","19950","2013 Volkswagen Tiguan 103TDI Pacific 5N Auto 4MOTION","Auto","carsales.com.au/dealer/details/Volkswagen-Tiguan-2013/OAG-AD-16212820/?Cr=270","2013"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-15898738","Mitsubishi","null","ASX LS XB","4","50334","17990","2016 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-15898738/?Cr=271","2016"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-Outlander-2013/OAG-AD-15692746","Mitsubishi","null","Outlander LS ZJ","4","50418","18980","2013 Mitsubishi Outlander LS ZJ Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-Outlander-2013/OAG-AD-15692746/?Cr=272","2013"
"DealFinderItem","null","1.8","Petrol","Holden-Trax-2015/OAG-AD-16090701","Holden","null","Trax LS TJ","4","50536","15990","2015 Holden Trax LS TJ Manual","Manual","carsales.com.au/dealer/details/Holden-Trax-2015/OAG-AD-16090701/?Cr=273","2015"
"DealFinderItem","null","2.0","Petrol","Jeep-Compass-2014/OAG-AD-16109093","Jeep","null","Compass Blackhawk","4","50642","16990","2014 Jeep Compass Blackhawk Auto","Auto","carsales.com.au/dealer/details/Jeep-Compass-2014/OAG-AD-16109093/?Cr=274","2014"
"DealFinderItem","2WD","1.6","Petrol","Nissan-JUKE-2014/OAG-AD-16079795","Nissan","null","JUKE ST F15","4","50665","16990","2014 Nissan JUKE ST F15 Auto 2WD","Auto","carsales.com.au/dealer/details/Nissan-JUKE-2014/OAG-AD-16079795/?Cr=275","2014"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-16193122","Mitsubishi","null","ASX LS XB","4","50724","18990","2016 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-16193122/?Cr=276","2016"
"DealFinderItem","2WD","2.0","Petrol","Nissan-Dualis-2013/OAG-AD-16139912","Nissan","null","Dualis ST J10 Series 4","4","50725","15888","2013 Nissan Dualis ST J10 Series 4 Auto 2WD","Auto","carsales.com.au/dealer/details/Nissan-Dualis-2013/OAG-AD-16139912/?Cr=277","2013"
"DealFinderItem","null","2.0","Petrol","null","Jeep","null","Patriot Sport","4","50800","15999","2013 Jeep Patriot Sport Auto 4x2","Auto","carsales.com.au/private/details/Jeep-Patriot-2013/SSE-AD-5534148/?Cr=278","2013"
"DealFinderItem","null","1.8","Petrol","null","Holden","null","Trax LTZ TJ","4","50836","13900","2013 Holden Trax LTZ TJ Auto","Auto","carsales.com.au/private/details/Holden-Trax-2013/SSE-AD-5523864/?Cr=279","2013"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-15934706","Mitsubishi","null","ASX LS XB","4","51033","18888","2016 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-15934706/?Cr=280","2016"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-16189280","Mitsubishi","null","ASX LS XB","4","51046","19999","2016 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-16189280/?Cr=281","2016"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-15610655","Mitsubishi","null","ASX LS XB","4","51236","18888","2016 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-15610655/?Cr=282","2016"
"DealFinderItem","null","1.8","Petrol","Holden-Trax-2016/OAG-AD-15938955","Holden","null","Trax LS TJ","4","51315","16880","2016 Holden Trax LS TJ Auto","Auto","carsales.com.au/dealer/details/Holden-Trax-2016/OAG-AD-15938955/?Cr=283","2016"
"DealFinderItem","2WD","1.6","Petrol","Suzuki-Vitara-2016/AGC-AD-13342210","Suzuki","null","Vitara RT-S","4","51500","19988","2016 Suzuki Vitara RT-S Auto 2WD","Auto","carsales.com.au/dealer/details/Suzuki-Vitara-2016/AGC-AD-13342210/?Cr=284","2016"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-16194394","Mitsubishi","null","ASX LS XB","4","51506","19980","2016 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-16194394/?Cr=285","2016"
"DealFinderItem","2WD","2.0","Petrol","Kia-Sportage-2014/OAG-AD-16182700","Kia","null","Sportage Si","4","51604","19888","2014 Kia Sportage Si Auto 2WD","Auto","carsales.com.au/dealer/details/Kia-Sportage-2014/OAG-AD-16182700/?Cr=286","2014"
"DealFinderItem","null","1.6","Petrol","Suzuki-S-Cross-2013/OAG-AD-16090380","Suzuki","null","S-Cross GL","4","51677","14960","2013 Suzuki S-Cross GL Auto","Auto","carsales.com.au/dealer/details/Suzuki-S-Cross-2013/OAG-AD-16090380/?Cr=287","2013"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2015/OAG-AD-16002767","Mitsubishi","null","ASX LS XB","4","51739","18490","2015 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2015/OAG-AD-16002767/?Cr=288","2015"
"DealFinderItem","null","1.6","Petrol","Suzuki-S-Cross-2014/OAG-AD-15977172","Suzuki","null","S-Cross GLX","4","51822","14990","2014 Suzuki S-Cross GLX Auto","Auto","carsales.com.au/dealer/details/Suzuki-S-Cross-2014/OAG-AD-15977172/?Cr=289","2014"
"DealFinderItem","null","2.0","Petrol","Kia-Sportage-2013/OAG-AD-16132811","Kia","null","Sportage Si","4","51850","14976","2013 Kia Sportage Si Manual","Manual","carsales.com.au/dealer/details/Kia-Sportage-2013/OAG-AD-16132811/?Cr=290","2013"
"DealFinderItem","AWD","2.0","Petrol","null","Subaru","null","XV 2.0i G4X","4","52000","16490","2013 Subaru XV 2.0i G4X Manual AWD","Manual","carsales.com.au/private/details/Subaru-XV-2013/SSE-AD-5412968/?Cr=291","2013"
"DealFinderItem","AWD","1.6","Petrol","null","Ford","null","Kuga Trend TF","4","52000","16400","2013 Ford Kuga Trend TF Auto AWD","Auto","carsales.com.au/private/details/Ford-Kuga-2013/SSE-AD-5292536/?Cr=292","2013"
"DealFinderItem","2WD","2.0","Petrol","null","Mitsubishi","null","Outlander ES ZJ","4","52000","18000","2014 Mitsubishi Outlander ES ZJ Auto 2WD","Auto","carsales.com.au/private/details/Mitsubishi-Outlander-2014/SSE-AD-5365658/?Cr=293","2014"
"DealFinderItem","null","2.0","Petrol","null","Jeep","null","Patriot Blackhawk","4","52020","18000","2014 Jeep Patriot Blackhawk Auto 4x2","Auto","carsales.com.au/private/details/Jeep-Patriot-2014/SSE-AD-5534493/?Cr=294","2014"
"DealFinderItem","null","2.0","Petrol","null","Hyundai","null","ix35 SE","4","52094","19900","2013 Hyundai ix35 SE Auto","Auto","carsales.com.au/private/details/Hyundai-ix35-2013/SSE-AD-5333825/?Cr=295","2013"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-16077368","Mitsubishi","null","ASX LS XC","4","52138","18990","2016 Mitsubishi ASX LS XC Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-16077368/?Cr=296","2016"
